time_s,ue_x,ue_y,serving_AP,SNR_AP0_dB,SNR_AP1_dB,SNR_AP2_dB,SNR_AP3_dB,SNR_AP4_dB,SNR_AP5_dB
26.000000,2.074776,10.782057,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.100000,2.160520,10.730598,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.200000,2.246264,10.679140,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.300000,2.332007,10.627681,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.400000,2.417751,10.576223,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.500000,2.503495,10.524764,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.600000,2.589239,10.473306,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.700000,2.674983,10.421847,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.800000,2.760727,10.370389,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.900000,2.846471,10.318931,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.000000,2.932215,10.267472,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.100000,2.990031,10.349064,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.200000,3.047847,10.430657,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.300000,3.105663,10.512249,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.400000,3.163479,10.593842,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.500000,3.221295,10.675434,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.600000,3.279111,10.757026,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.700000,3.336927,10.838619,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.800000,3.394743,10.920211,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.900000,3.452559,11.001803,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.000000,3.510375,11.083396,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.100000,3.568191,11.164988,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.200000,3.626007,11.246580,-1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
